INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
NZDUSD,60,252,87,127,42,50,23,1397.2875000000377,8.27,0.43,0.5,0.13414099164043924,26.7880522185746,28.036345063672375,False,False,False,False,True,True,False,False,1.0
NZDUSD,60,7,62,5,30,2,17,1328.060900000115,37.94,0.54,0.51,0.2005636950628054,7.212883389115726,9.221444466049878,False,True,False,True,True,False,False,False,1.0
NZDUSD,60,7,62,5,30,2,17,1328.060900000115,37.94,0.54,0.51,0.2005636950628054,7.212883389115726,9.221444466049878,False,True,True,False,True,False,False,False,1.0
NZDUSD,60,7,62,5,30,2,17,1328.060900000115,37.94,0.54,0.51,0.2005636950628054,7.212883389115726,9.221444466049878,False,True,True,True,True,False,False,False,1.0
NZDUSD,60,252,87,146,57,62,24,1258.07560000009,6.2,0.42,0.6,0.13161229481645167,5.680973270646245,16.004387746069252,False,False,True,False,True,False,True,True,1.0
NZDUSD,60,252,87,146,57,62,24,1258.07560000009,6.2,0.42,0.6,0.13161229481645167,5.680973270646245,16.004387746069252,False,False,False,True,True,False,True,True,1.0
NZDUSD,60,252,87,146,57,62,24,1258.07560000009,6.2,0.42,0.6,0.13161229481645167,5.680973270646245,16.004387746069252,False,False,True,True,True,False,True,True,1.0
NZDUSD,60,133,80,83,50,30,23,1234.2111000000552,9.28,0.4,0.62,0.14794249590254202,0.9474872840616076,13.311003770153192,True,True,False,False,True,True,True,True,1.0
NZDUSD,60,133,80,85,49,30,23,1224.521000000045,9.14,0.4,0.63,0.1455457627119309,0.9474461198397784,11.659727249394274,True,True,False,False,True,False,True,True,1.0
NZDUSD,60,7,62,6,53,3,29,1175.4972000000844,19.92,0.54,0.86,0.14365212855245968,7.637122955041168,18.334392311664107,False,True,False,False,False,False,False,True,1.0
NZDUSD,60,7,62,5,53,3,28,951.8984000000269,16.41,0.53,0.84,0.09309820147891101,7.636397014900591,18.33426515849449,False,True,False,False,False,True,False,True,1.0
NZDUSD,60,133,80,98,59,41,34,914.9532999999992,5.83,0.48,0.74,0.10031006736960942,27.703485751720905,27.841390930407467,True,True,True,False,False,False,False,True,1.0
NZDUSD,60,133,80,98,59,41,34,914.9532999999992,5.83,0.48,0.74,0.10031006736960942,27.703485751720905,27.841390930407467,True,True,True,True,False,False,False,True,1.0
NZDUSD,60,133,80,98,59,41,34,914.9532999999992,5.83,0.48,0.74,0.10031006736960942,27.703485751720905,27.841390930407467,True,True,False,True,False,False,False,True,1.0
NZDUSD,60,133,80,77,37,33,13,856.8176000000343,7.52,0.4,0.54,0.07568909408083442,5.893202410610019,13.268460424652169,True,True,False,True,True,False,True,False,1.0
NZDUSD,60,133,80,77,37,33,13,856.8176000000343,7.52,0.4,0.54,0.07568909408083442,5.893202410610019,13.268460424652169,True,True,True,False,True,False,True,False,1.0
NZDUSD,60,133,80,77,37,33,13,856.8176000000343,7.52,0.4,0.54,0.07568909408083442,5.893202410610019,13.268460424652169,True,True,True,True,True,False,True,False,1.0
NZDUSD,60,7,62,9,53,4,24,856.5574999999725,13.82,0.45,0.9,0.0978515934602765,1.432938586895067,9.481723399420641,False,True,False,True,False,True,True,True,1.0
NZDUSD,60,7,62,9,53,4,24,856.5574999999725,13.82,0.45,0.9,0.0978515934602765,1.432938586895067,9.481723399420641,False,True,True,False,False,True,True,True,1.0
NZDUSD,60,7,62,9,53,4,24,856.5574999999725,13.82,0.45,0.9,0.0978515934602765,1.432938586895067,9.481723399420641,False,True,True,True,False,True,True,True,1.0
NZDUSD,60,133,80,75,38,34,13,760.8541000000309,6.73,0.42,0.53,0.032480171157592864,5.893147877092647,13.26844772025754,True,True,False,True,True,True,True,False,1.0
NZDUSD,60,133,80,75,38,34,13,760.8541000000309,6.73,0.42,0.53,0.032480171157592864,5.893147877092647,13.26844772025754,True,True,True,True,True,True,True,False,1.0
NZDUSD,60,133,80,75,38,34,13,760.8541000000309,6.73,0.42,0.53,0.032480171157592864,5.893147877092647,13.26844772025754,True,True,True,False,True,True,True,False,1.0
NZDUSD,60,252,87,152,59,63,24,740.9423000000652,3.51,0.41,0.62,0.03897450716897268,5.680838241487408,17.684941227121556,False,False,False,False,True,False,True,True,1.0
NZDUSD,60,0,4,0,3,0,2,649.9542000000016,216.65,0.67,0.75,-0.03143469539068828,0.8485778291923307,4.54392244816094,True,False,False,False,False,True,False,True,1.0
NZDUSD,60,0,4,0,3,0,2,649.9542000000016,216.65,0.67,0.75,-0.03143469539068828,0.8485778291923307,4.54392244816094,True,False,True,False,False,True,False,True,1.0
NZDUSD,60,0,4,0,3,0,2,649.9542000000016,216.65,0.67,0.75,-0.03143469539068828,0.8485778291923307,4.54392244816094,True,False,True,True,False,False,False,True,1.0
NZDUSD,60,0,4,0,3,0,2,649.9542000000016,216.65,0.67,0.75,-0.03143469539068828,0.8485778291923307,4.54392244816094,True,False,False,False,False,False,False,True,1.0
NZDUSD,60,0,4,0,3,0,2,649.9542000000016,216.65,0.67,0.75,-0.03143469539068828,0.8485778291923307,4.54392244816094,True,False,True,True,False,True,False,True,1.0
NZDUSD,60,0,4,0,3,0,2,649.9542000000016,216.65,0.67,0.75,-0.03143469539068828,0.8485778291923307,4.54392244816094,True,False,False,True,False,True,False,True,1.0
NZDUSD,60,0,4,0,3,0,2,649.9542000000016,216.65,0.67,0.75,-0.03143469539068828,0.8485778291923307,4.54392244816094,True,False,True,False,False,False,False,True,1.0
NZDUSD,60,0,4,0,3,0,2,649.9542000000016,216.65,0.67,0.75,-0.03143469539068828,0.8485778291923307,4.54392244816094,True,False,False,True,False,False,False,True,1.0
NZDUSD,60,133,80,97,60,42,33,634.5746999999736,4.04,0.48,0.74,0.07728067998165156,27.703852793212494,27.841764332973426,True,True,True,False,False,True,False,True,1.0
NZDUSD,60,133,80,97,60,42,33,634.5746999999736,4.04,0.48,0.74,0.07728067998165156,27.703852793212494,27.841764332973426,True,True,False,True,False,True,False,True,1.0
NZDUSD,60,133,80,97,60,42,33,634.5746999999736,4.04,0.48,0.74,0.07728067998165156,27.703852793212494,27.841764332973426,True,True,True,True,False,True,False,True,1.0
NZDUSD,60,133,80,69,37,27,21,619.3403000001045,5.84,0.45,0.5,0.035486051811117025,20.36735918370158,20.577150248093908,True,True,False,False,True,True,False,False,1.0
NZDUSD,60,133,80,70,35,26,21,595.6965000000471,5.67,0.45,0.49,0.03220309663598327,20.365869551682696,20.575670923556206,True,True,False,False,True,False,False,False,1.0
NZDUSD,60,7,62,10,53,3,24,581.0949999999535,9.22,0.43,0.91,-0.14007207392757645,1.4331285767258586,9.4814293567815,False,True,True,True,False,False,True,True,1.0
NZDUSD,60,7,62,10,53,3,24,581.0949999999535,9.22,0.43,0.91,-0.14007207392757645,1.4331285767258586,9.4814293567815,False,True,True,False,False,False,True,True,1.0
NZDUSD,60,7,62,10,53,3,24,581.0949999999535,9.22,0.43,0.91,-0.14007207392757645,1.4331285767258586,9.4814293567815,False,True,False,True,False,False,True,True,1.0
NZDUSD,60,0,4,0,3,0,1,580.2948999999709,193.43,0.33,0.75,-0.08421477154946778,0.42360106447044804,4.594281360502766,True,False,False,True,False,False,True,True,1.0
NZDUSD,60,0,4,0,3,0,1,580.2948999999709,193.43,0.33,0.75,-0.08421477154946778,0.42360106447044804,4.594281360502766,True,False,False,True,False,True,True,True,1.0
NZDUSD,60,0,4,0,3,0,1,580.2948999999709,193.43,0.33,0.75,-0.08421477154946778,0.42360106447044804,4.594281360502766,True,False,True,False,False,False,True,True,1.0
NZDUSD,60,0,4,0,3,0,1,580.2948999999709,193.43,0.33,0.75,-0.08421477154946778,0.42360106447044804,4.594281360502766,True,False,False,False,False,True,True,True,1.0
NZDUSD,60,0,4,0,3,0,1,580.2948999999709,193.43,0.33,0.75,-0.08421477154946778,0.42360106447044804,4.594281360502766,True,False,False,False,False,False,True,True,1.0
NZDUSD,60,0,4,0,3,0,1,580.2948999999709,193.43,0.33,0.75,-0.08421477154946778,0.42360106447044804,4.594281360502766,True,False,True,False,False,True,True,True,1.0
NZDUSD,60,0,4,0,3,0,1,580.2948999999709,193.43,0.33,0.75,-0.08421477154946778,0.42360106447044804,4.594281360502766,True,False,True,True,False,False,True,True,1.0
NZDUSD,60,0,4,0,3,0,1,580.2948999999709,193.43,0.33,0.75,-0.08421477154946778,0.42360106447044804,4.594281360502766,True,False,True,True,False,True,True,True,1.0
NZDUSD,60,133,80,119,69,48,20,558.1622999999893,2.97,0.36,0.88,0.029207184420777518,18.16940582322277,23.346187881396094,True,True,False,False,False,False,True,False,1.0
