INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
EURUSD,60,109,153,54,79,22,46,1541.0023999999455,11.59,0.51,0.51,0.13686711728620307,30.40289290878543,30.485446544067962,True,True,False,False,True,True,False,True,1.0
EURUSD,60,7,97,6,59,0,30,1528.9508000001747,23.52,0.46,0.62,0.3214686410822061,6.056846288714714,8.202025025675585,False,True,True,False,True,False,True,True,1.0
EURUSD,60,7,97,6,59,0,30,1528.9508000001747,23.52,0.46,0.62,0.3214686410822061,6.056846288714714,8.202025025675585,False,True,True,False,True,True,True,True,1.0
EURUSD,60,7,97,6,59,0,30,1528.9508000001747,23.52,0.46,0.62,0.3214686410822061,6.056846288714714,8.202025025675585,False,True,True,True,True,True,True,True,1.0
EURUSD,60,7,97,6,59,0,30,1528.9508000001747,23.52,0.46,0.62,0.3214686410822061,6.056846288714714,8.202025025675585,False,True,True,True,True,False,True,True,1.0
EURUSD,60,7,97,6,59,0,30,1528.9508000001747,23.52,0.46,0.62,0.3214686410822061,6.056846288714714,8.202025025675585,False,True,False,True,True,True,True,True,1.0
EURUSD,60,7,97,6,59,0,30,1528.9508000001747,23.52,0.46,0.62,0.3214686410822061,6.056846288714714,8.202025025675585,False,True,False,True,True,False,True,True,1.0
EURUSD,60,218,161,178,106,54,49,1510.1471999998116,5.32,0.36,0.75,0.14243380532307473,13.84420575860365,34.84623246647591,False,False,False,False,False,False,False,False,1.0
EURUSD,60,109,153,96,102,29,49,1399.6602999998133,7.07,0.39,0.76,0.13014202040482176,15.54131962900633,32.01296227913524,True,True,False,False,False,True,False,False,1.0
EURUSD,60,7,97,4,47,1,27,1380.8761999998735,27.08,0.55,0.49,0.3804547901843553,2.699566249594864,13.997174863076372,False,True,False,False,True,False,False,False,1.0
EURUSD,60,7,97,4,47,1,27,1380.8761999998735,27.08,0.55,0.49,0.3804547901843553,2.699566249594864,13.997174863076372,False,True,False,False,True,True,False,False,1.0
EURUSD,60,218,161,111,101,42,44,1197.98300000006,5.65,0.41,0.56,0.1340351809445147,15.509847874864453,21.08328566387856,False,False,False,False,True,False,True,True,1.0
EURUSD,60,218,161,94,78,42,43,1083.801399999796,6.3,0.49,0.45,0.09899060213285088,30.756653793196953,30.756653793196953,False,False,False,False,True,True,False,True,1.0
EURUSD,60,109,153,57,69,19,36,973.9863999998313,7.73,0.44,0.48,0.08343344425647305,20.56823933544479,20.56823933544479,True,True,False,False,True,False,False,False,1.0
EURUSD,60,218,161,95,70,35,35,971.3923999999574,5.89,0.42,0.44,0.08047740721809206,23.609634363988413,25.0430725711625,False,False,True,True,True,False,False,False,1.0
EURUSD,60,218,161,95,70,35,35,971.3923999999574,5.89,0.42,0.44,0.08047740721809206,23.609634363988413,25.0430725711625,False,False,False,True,True,False,False,False,1.0
EURUSD,60,218,161,95,70,35,35,971.3923999999574,5.89,0.42,0.44,0.08047740721809206,23.609634363988413,25.0430725711625,False,False,True,False,True,False,False,False,1.0
EURUSD,60,218,161,106,98,41,44,962.9532000000809,4.72,0.42,0.54,0.08267738390149103,15.991612366923313,21.083635124581413,False,False,True,True,True,False,True,True,1.0
EURUSD,60,218,161,106,98,41,44,962.9532000000809,4.72,0.42,0.54,0.08267738390149103,15.991612366923313,21.083635124581413,False,False,False,True,True,False,True,True,1.0
EURUSD,60,218,161,106,98,41,44,962.9532000000809,4.72,0.42,0.54,0.08267738390149103,15.991612366923313,21.083635124581413,False,False,True,False,True,False,True,True,1.0
EURUSD,60,218,161,89,78,38,41,597.3730999999352,3.58,0.47,0.44,0.04199613203112016,34.79960397552845,35.151272575004384,False,False,True,False,True,False,False,True,1.0
EURUSD,60,218,161,89,78,38,41,597.3730999999352,3.58,0.47,0.44,0.04199613203112016,34.79960397552845,35.151272575004384,False,False,False,True,True,False,False,True,1.0
EURUSD,60,218,161,89,78,38,41,597.3730999999352,3.58,0.47,0.44,0.04199613203112016,34.79960397552845,35.151272575004384,False,False,True,True,True,False,False,True,1.0
EURUSD,60,109,153,52,76,21,41,554.3266999999469,4.33,0.48,0.49,0.03402911179635987,33.49901607178631,33.57790694649339,True,True,True,False,True,False,False,True,1.0
EURUSD,60,109,153,52,76,21,41,554.3266999999469,4.33,0.48,0.49,0.03402911179635987,33.49901607178631,33.57790694649339,True,True,False,True,True,False,False,True,1.0
EURUSD,60,109,153,52,76,21,41,554.3266999999469,4.33,0.48,0.49,0.03402911179635987,33.49901607178631,33.57790694649339,True,True,True,True,True,False,False,True,1.0
EURUSD,60,218,161,99,70,36,35,424.78089999996206,2.51,0.42,0.45,0.0023235767189546666,26.455288538863464,26.90982909994544,False,False,False,False,True,False,False,False,1.0
EURUSD,60,2,0,1,0,1,0,162.90080000000287,162.9,1.0,0.5,-1.3460328630032192,0.0,1.2012678594680914,True,False,True,False,True,True,False,False,1.0
EURUSD,60,2,0,1,0,1,0,162.90080000000287,162.9,1.0,0.5,-1.3460328630032192,0.0,1.2012678594680914,True,False,False,False,True,True,False,False,1.0
EURUSD,60,2,0,1,0,1,0,162.90080000000287,162.9,1.0,0.5,-1.3460328630032192,0.0,1.2012678594680914,True,False,False,False,True,False,False,False,1.0
EURUSD,60,2,0,1,0,1,0,162.90080000000287,162.9,1.0,0.5,-1.3460328630032192,0.0,1.2012678594680914,True,False,True,False,True,False,False,False,1.0
EURUSD,60,2,0,1,0,1,0,162.90080000000287,162.9,1.0,0.5,-1.3460328630032192,0.0,1.2012678594680914,True,False,False,True,True,False,False,False,1.0
EURUSD,60,2,0,1,0,1,0,162.90080000000287,162.9,1.0,0.5,-1.3460328630032192,0.0,1.2012678594680914,True,False,True,True,True,False,False,False,1.0
EURUSD,60,2,0,1,0,1,0,162.90080000000287,162.9,1.0,0.5,-1.3460328630032192,0.0,1.2012678594680914,True,False,True,True,True,True,False,False,1.0
EURUSD,60,2,0,1,0,1,0,162.90080000000287,162.9,1.0,0.5,-1.3460328630032192,0.0,1.2012678594680914,True,False,False,True,True,True,False,False,1.0
EURUSD,60,2,0,1,0,1,0,138.31200000000243,138.31,1.0,0.5,-1.6579050680640164,0.0,1.021176074707475,True,False,True,False,True,True,False,True,1.0
EURUSD,60,2,0,1,0,1,0,138.31200000000243,138.31,1.0,0.5,-1.6579050680640164,0.0,1.021176074707475,True,False,False,True,True,False,False,True,1.0
EURUSD,60,2,0,1,0,1,0,138.31200000000243,138.31,1.0,0.5,-1.6579050680640164,0.0,1.021176074707475,True,False,False,True,True,True,False,True,1.0
EURUSD,60,2,0,1,0,1,0,138.31200000000243,138.31,1.0,0.5,-1.6579050680640164,0.0,1.021176074707475,True,False,True,False,True,False,False,True,1.0
EURUSD,60,2,0,1,0,1,0,138.31200000000243,138.31,1.0,0.5,-1.6579050680640164,0.0,1.021176074707475,True,False,False,False,True,False,False,True,1.0
EURUSD,60,2,0,1,0,1,0,138.31200000000243,138.31,1.0,0.5,-1.6579050680640164,0.0,1.021176074707475,True,False,True,True,True,False,False,True,1.0
EURUSD,60,2,0,1,0,1,0,138.31200000000243,138.31,1.0,0.5,-1.6579050680640164,0.0,1.021176074707475,True,False,True,True,True,True,False,True,1.0
EURUSD,60,2,0,1,0,1,0,138.31200000000243,138.31,1.0,0.5,-1.6579050680640164,0.0,1.021176074707475,True,False,False,False,True,True,False,True,1.0
EURUSD,60,218,161,93,78,39,41,70.78859999991388,0.41,0.47,0.45,-0.024650965032638313,36.74047179445312,36.74047179445312,False,False,False,False,True,False,False,True,1.0
EURUSD,60,109,153,54,76,21,41,34.23829999995991,0.26,0.48,0.5,-0.0238248790158337,35.477827814805146,35.554370584293295,True,True,False,False,True,False,False,True,1.0
EURUSD,60,2,0,1,0,1,0,29.913199999995904,29.91,1.0,0.5,-9.14518642480381,0.0,0.0,True,False,False,False,True,True,True,False,1.0
EURUSD,60,2,0,1,0,1,0,29.913199999995904,29.91,1.0,0.5,-9.14518642480381,0.0,0.0,True,False,False,True,True,False,True,False,1.0
EURUSD,60,2,0,1,0,1,0,29.913199999995904,29.91,1.0,0.5,-9.14518642480381,0.0,0.0,True,False,True,True,True,True,True,False,1.0
EURUSD,60,2,0,1,0,1,0,29.913199999995904,29.91,1.0,0.5,-9.14518642480381,0.0,0.0,True,False,False,True,True,True,True,False,1.0
EURUSD,60,2,0,1,0,1,0,29.913199999995904,29.91,1.0,0.5,-9.14518642480381,0.0,0.0,True,False,True,False,True,True,True,False,1.0
EURUSD,60,2,0,1,0,1,0,29.913199999995904,29.91,1.0,0.5,-9.14518642480381,0.0,0.0,True,False,True,True,True,False,True,False,1.0
EURUSD,60,2,0,1,0,1,0,29.913199999995904,29.91,1.0,0.5,-9.14518642480381,0.0,0.0,True,False,False,False,True,False,True,False,1.0
EURUSD,60,2,0,1,0,1,0,29.913199999995904,29.91,1.0,0.5,-9.14518642480381,0.0,0.0,True,False,True,False,True,False,True,False,1.0
EURUSD,60,2,0,1,0,0,0,-4.896000000001499,-4.9,0.0,0.5,-58.77708066886498,0.0489600000000064,0.05201999999999316,True,False,False,True,True,True,True,True,1.0
