INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
USDCHF,60,61,254,28,129,8,60,1162.6226999999158,7.41,0.43,0.5,0.10833616245305405,13.895548352746966,30.876201687708377,True,True,True,True,True,False,False,False,1.0
USDCHF,60,61,254,28,129,8,60,1162.6226999999158,7.41,0.43,0.5,0.10833616245305405,13.895548352746966,30.876201687708377,True,True,False,True,True,False,False,False,1.0
USDCHF,60,61,254,28,129,8,60,1162.6226999999158,7.41,0.43,0.5,0.10833616245305405,13.895548352746966,30.876201687708377,True,True,True,False,True,False,False,False,1.0
USDCHF,60,61,254,28,130,13,58,1119.2450999999785,7.08,0.45,0.5,0.10350335038812046,16.936651956309376,32.40896201124447,True,True,True,True,True,True,False,False,1.0
USDCHF,60,61,254,28,130,13,58,1119.2450999999785,7.08,0.45,0.5,0.10350335038812046,16.936651956309376,32.40896201124447,True,True,False,True,True,True,False,False,1.0
USDCHF,60,61,254,28,130,13,58,1119.2450999999785,7.08,0.45,0.5,0.10350335038812046,16.936651956309376,32.40896201124447,True,True,True,False,True,True,False,False,1.0
USDCHF,60,0,163,9,158,0,51,1106.7242000002207,6.63,0.31,1.02,0.10132148727310877,22.154284353440307,26.236383197259617,True,False,False,False,False,True,True,True,1.0
USDCHF,60,0,163,9,158,0,51,1106.7242000002207,6.63,0.31,1.02,0.10132148727310877,22.154284353440307,26.236383197259617,True,False,False,False,False,False,True,True,1.0
USDCHF,60,61,254,40,196,17,89,915.6475000000353,3.88,0.45,0.75,0.07668315331195832,9.789202475012582,28.94265523741529,True,True,False,True,False,False,False,True,1.0
USDCHF,60,61,254,40,196,17,89,915.6475000000353,3.88,0.45,0.75,0.07668315331195832,9.789202475012582,28.94265523741529,True,True,True,True,False,False,False,True,1.0
USDCHF,60,61,254,40,196,17,89,915.6475000000353,3.88,0.45,0.75,0.07668315331195832,9.789202475012582,28.94265523741529,True,True,True,False,False,False,False,True,1.0
USDCHF,60,0,163,0,117,0,47,900.9349000001007,7.7,0.4,0.72,0.08780770206165882,28.698521853512997,36.14591186043317,True,False,True,True,False,False,False,False,1.0
USDCHF,60,0,163,0,117,0,47,900.9349000001007,7.7,0.4,0.72,0.08780770206165882,28.698521853512997,36.14591186043317,True,False,False,True,False,False,False,False,1.0
USDCHF,60,0,163,0,117,0,47,900.9349000001007,7.7,0.4,0.72,0.08780770206165882,28.698521853512997,36.14591186043317,True,False,True,False,False,False,False,False,1.0
USDCHF,60,0,163,0,117,0,47,900.9349000001007,7.7,0.4,0.72,0.08780770206165882,28.698521853512997,36.14591186043317,True,False,True,False,False,True,False,False,1.0
USDCHF,60,0,163,0,117,0,47,900.9349000001007,7.7,0.4,0.72,0.08780770206165882,28.698521853512997,36.14591186043317,True,False,True,True,False,True,False,False,1.0
USDCHF,60,0,163,0,117,0,47,900.9349000001007,7.7,0.4,0.72,0.08780770206165882,28.698521853512997,36.14591186043317,True,False,False,True,False,True,False,False,1.0
USDCHF,60,162,255,125,186,52,64,868.9472000001618,2.79,0.37,0.75,0.08551431897371009,5.420421235595116,33.90136573988478,False,False,True,True,False,False,True,False,1.0
USDCHF,60,162,255,125,186,52,64,868.9472000001618,2.79,0.37,0.75,0.08551431897371009,5.420421235595116,33.90136573988478,False,False,True,False,False,False,True,False,1.0
USDCHF,60,162,255,125,186,52,64,868.9472000001618,2.79,0.37,0.75,0.08551431897371009,5.420421235595116,33.90136573988478,False,False,False,True,False,False,True,False,1.0
USDCHF,60,61,254,73,244,23,79,753.5544999999586,2.38,0.32,1.01,0.038621218897222115,12.485380225230355,21.444379384882474,True,True,False,False,False,True,True,True,1.0
USDCHF,60,6,256,20,245,1,82,726.8633000002546,2.74,0.31,1.01,0.03396077323469064,15.407076280754259,21.292299987726494,False,True,False,False,False,True,True,True,1.0
USDCHF,60,6,256,20,245,1,82,726.8633000002546,2.74,0.31,1.01,0.03396077323469064,15.407076280754259,21.292299987726494,False,True,False,False,False,False,True,True,1.0
USDCHF,60,0,163,0,99,0,50,724.7811000001179,7.32,0.51,0.61,0.06478074618250942,25.36312450966105,27.633439486418556,True,False,False,False,True,False,False,True,1.0
USDCHF,60,0,163,0,99,0,50,724.7811000001179,7.32,0.51,0.61,0.06478074618250942,25.36312450966105,27.633439486418556,True,False,False,False,True,True,False,True,1.0
USDCHF,60,61,254,50,186,15,73,709.2710000002663,3.01,0.37,0.75,0.024385162994039613,16.378430459968623,32.15295318998253,True,True,False,False,False,False,False,False,1.0
USDCHF,60,0,163,1,99,0,32,697.153300000127,6.97,0.32,0.61,0.05126308957504624,22.828207338221045,25.953663435772903,True,False,False,True,True,False,True,True,1.0
USDCHF,60,0,163,1,99,0,32,697.153300000127,6.97,0.32,0.61,0.05126308957504624,22.828207338221045,25.953663435772903,True,False,False,True,True,True,True,True,1.0
USDCHF,60,0,163,1,99,0,32,697.153300000127,6.97,0.32,0.61,0.05126308957504624,22.828207338221045,25.953663435772903,True,False,True,True,True,False,True,True,1.0
USDCHF,60,0,163,1,99,0,32,697.153300000127,6.97,0.32,0.61,0.05126308957504624,22.828207338221045,25.953663435772903,True,False,True,False,True,False,True,True,1.0
USDCHF,60,0,163,1,99,0,32,697.153300000127,6.97,0.32,0.61,0.05126308957504624,22.828207338221045,25.953663435772903,True,False,True,False,True,True,True,True,1.0
USDCHF,60,0,163,1,99,0,32,697.153300000127,6.97,0.32,0.61,0.05126308957504624,22.828207338221045,25.953663435772903,True,False,True,True,True,True,True,True,1.0
USDCHF,60,0,163,0,88,0,40,670.1416000000623,7.62,0.45,0.54,0.05439326441331521,28.64435891555559,34.07823955945537,True,False,False,False,True,False,False,False,1.0
USDCHF,60,0,163,0,88,0,40,670.1416000000623,7.62,0.45,0.54,0.05439326441331521,28.64435891555559,34.07823955945537,True,False,False,False,True,True,False,False,1.0
USDCHF,60,61,254,48,185,19,66,651.6117000000992,2.8,0.36,0.74,0.055274824978421365,10.773821384927421,31.534950142425423,True,True,True,True,False,False,True,False,1.0
USDCHF,60,61,254,48,185,19,66,651.6117000000992,2.8,0.36,0.74,0.055274824978421365,10.773821384927421,31.534950142425423,True,True,True,False,False,False,True,False,1.0
USDCHF,60,61,254,48,185,19,66,651.6117000000992,2.8,0.36,0.74,0.055274824978421365,10.773821384927421,31.534950142425423,True,True,False,True,False,False,True,False,1.0
USDCHF,60,162,255,88,153,36,51,636.0725000000554,2.64,0.36,0.58,0.018286186533139858,20.376319938222597,27.4585764109207,False,False,False,True,True,True,True,True,1.0
USDCHF,60,162,255,88,153,36,51,636.0725000000554,2.64,0.36,0.58,0.018286186533139858,20.376319938222597,27.4585764109207,False,False,True,False,True,True,True,True,1.0
USDCHF,60,162,255,88,153,36,51,636.0725000000554,2.64,0.36,0.58,0.018286186533139858,20.376319938222597,27.4585764109207,False,False,True,True,True,True,True,True,1.0
USDCHF,60,162,255,84,155,35,51,580.0433000001109,2.43,0.36,0.57,0.02301186718364553,15.368682745974771,23.46383109078795,False,False,True,False,True,False,True,True,1.0
USDCHF,60,162,255,84,155,35,51,580.0433000001109,2.43,0.36,0.57,0.02301186718364553,15.368682745974771,23.46383109078795,False,False,False,True,True,False,True,True,1.0
USDCHF,60,162,255,84,155,35,51,580.0433000001109,2.43,0.36,0.57,0.02301186718364553,15.368682745974771,23.46383109078795,False,False,True,True,True,False,True,True,1.0
USDCHF,60,162,255,89,162,36,53,507.53450000016477,2.02,0.35,0.6,0.021137304227907047,17.92576680046421,24.522535741248408,False,False,False,False,True,False,True,True,1.0
USDCHF,60,0,163,2,105,0,33,442.09190000006697,4.13,0.31,0.66,0.024967243133742805,24.52578130578376,27.58270167237328,True,False,False,False,True,False,True,True,1.0
USDCHF,60,0,163,2,105,0,33,442.09190000006697,4.13,0.31,0.66,0.024967243133742805,24.52578130578376,27.58270167237328,True,False,False,False,True,True,True,True,1.0
USDCHF,60,61,254,28,139,10,74,283.914099999989,1.7,0.5,0.53,-0.038466656610713586,9.636256092673174,22.89483690873083,True,True,True,True,True,False,False,True,1.0
USDCHF,60,61,254,28,139,10,74,283.914099999989,1.7,0.5,0.53,-0.038466656610713586,9.636256092673174,22.89483690873083,True,True,False,True,True,False,False,True,1.0
USDCHF,60,61,254,28,139,10,74,283.914099999989,1.7,0.5,0.53,-0.038466656610713586,9.636256092673174,22.89483690873083,True,True,True,False,True,False,False,True,1.0
USDCHF,60,61,254,29,134,13,58,137.5375999999436,0.84,0.44,0.52,-0.010519197345450104,21.890817243466525,35.192060194615294,True,True,False,False,True,True,False,False,1.0
USDCHF,60,61,254,30,134,8,61,72.03479999991026,0.44,0.42,0.52,-0.02315428424954225,19.867397230769654,35.01522561927843,True,True,False,False,True,False,False,False,1.0
USDCHF,60,6,256,7,153,1,52,-83.84789999996974,-0.52,0.33,0.61,-0.08687903268646925,17.973866970823654,23.860762295146618,False,True,False,True,True,False,True,True,1.0
USDCHF,60,6,256,7,153,1,52,-83.84789999996974,-0.52,0.33,0.61,-0.08687903268646925,17.973866970823654,23.860762295146618,False,True,False,True,True,True,True,True,1.0
USDCHF,60,6,256,7,153,1,52,-83.84789999996974,-0.52,0.33,0.61,-0.08687903268646925,17.973866970823654,23.860762295146618,False,True,True,False,True,True,True,True,1.0
USDCHF,60,6,256,7,153,1,52,-83.84789999996974,-0.52,0.33,0.61,-0.08687903268646925,17.973866970823654,23.860762295146618,False,True,True,True,True,True,True,True,1.0
USDCHF,60,6,256,7,153,1,52,-83.84789999996974,-0.52,0.33,0.61,-0.08687903268646925,17.973866970823654,23.860762295146618,False,True,True,True,True,False,True,True,1.0
USDCHF,60,6,256,7,153,1,52,-83.84789999996974,-0.52,0.33,0.61,-0.08687903268646925,17.973866970823654,23.860762295146618,False,True,True,False,True,False,True,True,1.0
USDCHF,60,162,255,92,160,37,52,-128.2055999999433,-0.51,0.35,0.6,-0.15830629206550126,22.373463180574266,27.893854225792452,False,False,False,False,True,True,True,True,1.0
USDCHF,60,162,255,104,186,43,85,-192.03450000002638,-0.66,0.44,0.7,-0.05594667782612534,15.049533840039594,31.18487154472169,False,False,False,True,False,False,False,True,1.0
USDCHF,60,162,255,104,186,43,85,-192.03450000002638,-0.66,0.44,0.7,-0.05594667782612534,15.049533840039594,31.18487154472169,False,False,True,True,False,False,False,True,1.0
USDCHF,60,162,255,104,186,43,85,-192.03450000002638,-0.66,0.44,0.7,-0.05594667782612534,15.049533840039594,31.18487154472169,False,False,True,False,False,False,False,True,1.0
USDCHF,60,6,256,6,187,1,68,-315.8774000000651,-1.64,0.36,0.74,-0.09515022458040612,6.6305777785594735,32.32257897043243,False,True,False,True,False,False,True,False,1.0
USDCHF,60,6,256,6,187,1,68,-315.8774000000651,-1.64,0.36,0.74,-0.09515022458040612,6.6305777785594735,32.32257897043243,False,True,True,True,False,False,True,False,1.0
USDCHF,60,6,256,6,187,1,68,-315.8774000000651,-1.64,0.36,0.74,-0.09515022458040612,6.6305777785594735,32.32257897043243,False,True,False,True,False,True,True,False,1.0
USDCHF,60,6,256,6,187,1,68,-315.8774000000651,-1.64,0.36,0.74,-0.09515022458040612,6.6305777785594735,32.32257897043243,False,True,True,True,False,True,True,False,1.0
