INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
GBPUSD,60,112,95,74,66,27,41,212.87720000001548,1.52,0.49,0.68,0.002240391438660527,24.139981948767993,27.82532718136546,True,True,True,True,False,False,False,True,1.0
GBPUSD,60,112,95,74,66,27,41,212.87720000001548,1.52,0.49,0.68,0.002240391438660527,24.139981948767993,27.82532718136546,True,True,True,False,False,False,False,True,1.0
GBPUSD,60,112,95,74,66,27,41,212.87720000001548,1.52,0.49,0.68,0.002240391438660527,24.139981948767993,27.82532718136546,True,True,False,True,False,False,False,True,1.0
GBPUSD,60,8,37,4,23,2,8,181.36589999992566,6.72,0.37,0.6,-1.6234802235356316,1.8369284495214935,5.903133358682194,False,True,False,False,True,False,True,False,1.0
GBPUSD,60,8,37,4,23,2,8,181.36589999992566,6.72,0.37,0.6,-1.6234802235356316,1.8369284495214935,5.903133358682194,False,True,False,False,True,True,True,False,1.0
GBPUSD,60,8,37,4,25,2,11,151.99009999997446,5.24,0.45,0.64,-1.399603446068722,1.5341101470666083,4.677645475371575,False,True,False,False,True,False,True,True,1.0
GBPUSD,60,8,37,4,25,2,11,151.99009999997446,5.24,0.45,0.64,-1.399603446068722,1.5341101470666083,4.677645475371575,False,True,False,False,True,True,True,True,1.0
GBPUSD,60,112,95,58,56,23,35,131.65700000001723,1.15,0.51,0.55,-0.05362985029905957,10.766872402726868,21.05604738501535,True,True,False,False,True,False,False,True,1.0
GBPUSD,60,112,95,92,74,35,39,71.39600000000678,0.43,0.45,0.8,-0.042138214662429695,25.378801055413838,30.16436875233627,True,True,False,False,False,False,False,True,1.0
GBPUSD,60,8,37,3,23,1,14,4.766899999979486,0.18,0.58,0.58,-0.6452863615962806,1.9170357608232664,12.768221000447054,False,True,False,False,True,True,False,True,1.0
GBPUSD,60,8,37,3,23,1,14,4.766899999979486,0.18,0.58,0.58,-0.6452863615962806,1.9170357608232664,12.768221000447054,False,True,False,False,True,False,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,True,False,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,False,False,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,False,True,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,False,True,False,False,1.0
